1,1,122.69,334.42,133.44,58.35999999999996,1,1,1.0
1,2,733.71,265.4,70.93999999999994,39.33000000000004,1,1,1.0
1,3,208.86,251.31,93.80000000000001,40.110000000000014,1,1,1.0
2,1,97.77,337.73,136.32999999999998,59.549999999999955,1,1,1.0
2,2,719.98,267.2,72.94999999999993,40.079999999999984,1,1,1.0
2,3,208.86,251.46,93.80000000000001,40.140000000000015,1,1,1.0
3,1,72.85,341.04,139.22,60.75,1,1,1.0
3,2,706.25,269.0,74.95000000000005,40.839999999999975,1,1,1.0
3,3,208.86,251.61,93.80000000000001,40.15999999999997,1,1,1.0
4,1,47.93,344.36,142.10999999999999,61.93000000000001,1,1,1.0
4,2,692.53,270.8,75.57000000000005,41.599999999999966,1,1,1.0
4,3,208.86,251.76,93.80000000000001,40.18000000000001,1,1,1.0
5,1,23.0,347.67,145.0,63.129999999999995,1,1,1.0
5,2,678.8,272.6,76.20000000000005,42.35999999999996,1,1,1.0
5,3,208.86,251.9,93.80000000000001,40.21000000000001,1,1,1.0
6,1,0.0,352.0,146.7,64.69999999999999,1,1,1.0
6,2,663.84,274.4,77.81999999999994,43.110000000000014,1,1,1.0
6,3,208.87,252.05,93.79000000000002,40.22999999999996,1,1,1.0
7,1,0.0,355.75,123.83,66.75,1,1,1.0
7,2,648.88,276.2,79.44000000000005,43.870000000000005,1,1,1.0
7,3,208.87,252.2,93.79000000000002,40.25999999999999,1,1,1.0
8,1,0.0,359.51,100.97,68.79000000000002,1,1,1.0
8,2,633.93,278.0,81.05000000000007,44.629999999999995,1,1,1.0
8,3,208.87,252.35,93.79000000000002,40.28,1,1,1.0
9,1,0.0,364.6,75.33,61.549999999999955,1,1,1.0
9,2,618.97,279.8,82.66999999999996,45.389999999999986,1,1,1.0
9,3,208.87,252.5,93.79000000000002,40.30000000000001,1,1,1.0
10,1,0.0,369.7,49.7,54.30000000000001,1,1,1.0
10,2,604.01,281.6,84.28999999999996,46.139999999999986,1,1,1.0
10,3,208.67,252.5,93.91,40.30000000000001,1,1,1.0
11,1,0.0,379.6,27.0,49.19999999999999,1,1,1.0
11,2,589.6,283.4,84.19999999999993,46.900000000000034,1,1,1.0
11,3,208.48,252.5,94.02000000000001,40.30000000000001,1,1,1.0
12,2,574.15,285.76,85.64999999999998,47.650000000000034,1,1,1.0
12,3,208.28,252.5,94.14000000000001,40.30000000000001,1,1,1.0
13,2,558.7,288.12,87.09999999999991,48.39999999999998,1,1,1.0
13,3,208.09,252.5,94.24999999999997,40.30000000000001,1,1,1.0
14,2,542.8,290.48,89.0,49.14999999999998,1,1,1.0
14,3,207.89,252.5,94.37,40.30000000000001,1,1,1.0
15,2,526.1,292.84,90.41999999999996,49.900000000000034,1,1,1.0
15,3,207.7,252.5,94.48000000000002,40.30000000000001,1,1,1.0
16,2,508.71,295.2,92.53000000000003,50.660000000000025,1,1,1.0
16,3,207.5,252.5,94.60000000000002,40.30000000000001,1,1,1.0
17,2,491.32,297.56,94.64000000000004,51.410000000000025,1,1,1.0
17,3,207.52,252.53,94.58000000000001,40.309999999999974,1,1,1.0
18,2,473.92,299.92,96.75999999999993,52.15999999999997,1,1,1.0
18,3,207.54,252.56,94.56000000000003,40.329999999999984,1,1,1.0
19,2,456.53,302.28,98.87,52.910000000000025,1,1,1.0
19,3,207.55,252.59,94.55000000000001,40.34,1,1,1.0
20,2,439.9,304.64,95.30000000000007,53.660000000000025,1,1,1.0
20,3,207.57,252.62,94.53000000000003,40.360000000000014,1,1,1.0
21,2,423.1,307.83,101.19999999999993,54.52000000000004,1,1,1.0
21,3,207.59,252.64,94.51000000000002,40.379999999999995,1,1,1.0
22,2,404.7,311.03,103.10000000000002,55.370000000000005,1,1,1.0
22,3,207.61,252.67,94.49000000000001,40.400000000000006,1,1,1.0
23,2,385.4,314.23,105.90000000000003,56.21999999999997,1,1,1.0
23,3,207.62,252.7,94.48000000000002,40.410000000000025,1,1,1.0
24,2,366.9,316.6,106.76000000000005,57.89999999999998,1,1,1.0
24,3,207.64,252.73,94.46000000000004,40.430000000000035,1,1,1.0
25,2,346.9,320.07,109.13,58.48000000000002,1,1,1.0
25,3,207.66,252.76,94.44000000000003,40.44,1,1,1.0
26,2,326.9,323.54,111.49000000000001,59.06,1,1,1.0
26,3,207.68,252.79,94.42000000000002,40.45000000000002,1,1,1.0
27,2,306.9,327.01,113.85000000000002,59.639999999999986,1,1,1.0
27,3,207.7,252.82,94.40000000000003,40.47000000000003,1,1,1.0
28,2,286.0,330.21,118.39999999999998,60.49000000000001,1,1,1.0
28,3,207.71,252.85,94.39000000000001,40.47999999999999,1,1,1.0
29,2,265.05,333.4,120.5,61.35000000000002,1,1,1.0
29,3,207.73,252.88,94.37000000000003,40.5,1,1,1.0
30,2,244.1,336.6,122.6,62.19999999999999,1,1,1.0
30,3,207.75,252.9,94.35000000000002,40.52000000000001,1,1,1.0
31,2,218.7,340.59,129.3,63.81,1,1,1.0
31,3,207.77,252.93,94.33000000000001,40.54000000000002,1,1,1.0
32,2,197.4,344.58,130.6,65.42000000000002,1,1,1.0
32,3,207.78,252.96,94.32000000000002,40.54999999999998,1,1,1.0
33,2,174.9,348.58,132.99999999999997,66.02000000000004,1,1,1.0
33,3,207.8,252.99,94.30000000000001,40.56999999999999,1,1,1.0
34,2,150.0,352.57,137.8,66.63,1,1,1.0
34,3,207.82,253.02,94.28000000000003,40.58000000000001,1,1,1.0
35,2,125.3,356.56,139.8,70.24000000000001,1,1,1.0
35,3,207.84,253.05,94.26000000000002,40.589999999999975,1,1,1.0
36,2,99.05,360.56,145.60000000000002,71.69,1,1,1.0
36,3,207.86,253.08,94.24000000000001,40.609999999999985,1,1,1.0
37,2,72.8,364.55,151.39999999999998,73.14999999999998,1,1,1.0
37,3,207.87,253.11,94.23000000000002,40.620000000000005,1,1,1.0
38,2,45.0,368.54,154.3,75.06,1,1,1.0
38,3,207.89,253.14,94.21000000000004,40.639999999999986,1,1,1.0
39,2,15.47,372.53,159.63,76.67000000000002,1,1,1.0
39,3,207.91,253.16,94.19000000000003,40.66,1,1,1.0
40,2,0.0,377.25,150.7,78.14999999999998,1,1,1.0
40,3,207.93,253.19,94.17000000000002,40.68000000000001,1,1,1.0
41,2,0.0,381.82,125.8,80.23000000000002,1,1,1.0
41,3,207.94,253.22,94.16000000000003,40.690000000000026,1,1,1.0
42,2,0.0,386.4,100.9,82.30000000000001,1,1,1.0
42,3,207.96,253.25,94.14000000000001,40.70999999999998,1,1,1.0
43,2,0.0,394.2,75.05,72.30000000000001,1,1,1.0
43,3,207.98,253.28,94.12000000000003,40.72,1,1,1.0
44,2,0.0,402.0,49.2,62.30000000000001,1,1,1.0
44,3,208.0,253.31,94.10000000000002,40.73000000000002,1,1,1.0
45,2,0.0,414.1,23.2,52.89999999999998,1,1,1.0
45,3,208.02,253.34,94.08000000000001,40.74999999999997,1,1,1.0
46,3,208.03,253.37,94.07000000000002,40.75999999999999,1,1,1.0
47,3,208.05,253.4,94.05000000000001,40.78,1,1,1.0
48,3,208.07,253.42,94.03000000000003,40.80000000000004,1,1,1.0
49,3,208.09,253.45,94.01000000000002,40.81999999999999,1,1,1.0
50,4,954.49,234.16,5.509999999999991,12.759999999999991,1,1,1.0
50,3,208.1,253.48,94.00000000000003,40.83000000000001,1,1,1.0
51,4,948.3,230.0,11.700000000000045,48.39999999999998,1,1,1.0
51,3,208.12,253.51,93.98000000000002,40.85000000000002,1,1,1.0
52,4,945.2,227.8,14.799999999999955,53.599999999999966,1,1,1.0
52,3,208.14,253.54,93.96000000000004,40.859999999999985,1,1,1.0
53,4,942.1,225.6,17.899999999999977,58.79999999999998,1,1,1.0
53,3,208.16,253.57,93.94000000000003,40.870000000000005,1,1,1.0
54,4,937.16,225.6,22.840000000000032,60.58000000000001,1,1,1.0
54,3,208.18,253.6,93.92000000000002,40.890000000000015,1,1,1.0
55,4,932.22,224.7,27.779999999999973,63.25999999999999,1,1,1.0
55,3,208.19,253.63,93.91000000000003,40.89999999999998,1,1,1.0
56,4,927.28,224.73,32.72000000000003,65.01000000000002,1,1,1.0
56,3,208.21,253.66,93.89000000000001,40.91999999999999,1,1,1.0
57,4,922.34,224.77,37.65999999999997,66.74999999999997,1,1,1.0
57,3,208.23,253.68,93.87000000000003,40.94,1,1,1.0
58,4,917.4,224.8,42.60000000000002,68.5,1,1,1.0
58,3,208.25,253.71,93.85000000000002,40.96000000000001,1,1,1.0
59,4,912.3,224.8,47.700000000000045,69.13,1,1,1.0
59,3,208.26,253.74,93.84000000000003,40.96999999999997,1,1,1.0
60,4,907.2,224.8,52.799999999999955,69.75,1,1,1.0
60,3,208.28,253.77,93.82000000000002,40.98999999999998,1,1,1.0
61,4,902.1,224.8,57.89999999999998,70.38,1,1,1.0
61,3,208.3,253.8,93.80000000000001,41.0,1,1,1.0
62,4,897.0,224.8,63.0,71.0,1,1,1.0
62,3,208.3,253.96,93.80000000000001,41.09,1,1,1.0
63,4,891.23,224.8,68.76999999999998,72.44999999999999,1,1,1.0
63,3,208.3,254.12,93.80000000000001,41.18000000000001,1,1,1.0
64,4,885.45,224.8,74.54999999999995,73.89999999999998,1,1,1.0
64,3,208.3,254.29,93.80000000000001,41.26000000000002,1,1,1.0
65,4,879.68,224.8,80.32000000000005,72.44999999999999,1,1,1.0
65,3,208.3,254.45,93.80000000000001,41.35000000000002,1,1,1.0
66,4,873.9,224.8,86.10000000000002,71.0,1,1,1.0
66,3,208.3,254.61,93.80000000000001,41.44,1,1,1.0
67,4,867.3,225.27,92.70000000000005,74.92999999999998,1,1,1.0
67,3,208.3,254.77,93.80000000000001,41.53,1,1,1.0
68,4,860.7,225.73,99.29999999999995,78.87000000000003,1,1,1.0
68,3,208.3,254.94,93.80000000000001,41.610000000000014,1,1,1.0
69,4,854.1,226.2,105.89999999999998,82.80000000000001,1,1,1.0
69,3,208.3,255.1,93.80000000000001,41.70000000000002,1,1,1.0
70,4,846.71,227.06,113.28999999999996,83.76999999999998,1,1,1.0
70,3,208.3,255.35,93.80000000000001,41.51000000000002,1,1,1.0
71,4,839.33,227.91,120.66999999999996,84.75000000000003,1,1,1.0
71,3,208.3,255.6,93.80000000000001,41.33000000000001,1,1,1.0
72,4,831.94,228.77,128.05999999999995,85.72,1,1,1.0
